t_s,rss_bytes,vms_bytes
17.807,293568512,466472583168
17.912,293568512,466472583168
18.017,293568512,466472583168
18.122,293650432,466472583168
18.227,293650432,466472583168
18.332,293650432,466472583168
18.437,293650432,466472583168
18.542,293781504,466472583168
18.647,293814272,466472583168
18.751,293814272,466472583168
18.855,293814272,466472583168
18.958,293814272,466472583168
19.059,293814272,466472583168
19.164,293814272,466472583168
19.269,293814272,466472583168
19.374,293814272,466472583168
19.479,293814272,466472583168
19.584,293814272,466472583168
19.689,293814272,466472583168
19.794,293814272,466472583168
19.899,293814272,466472583168
20.004,293814272,466472583168
20.108,293879808,466472583168
20.213,293879808,466472583168
20.317,293879808,466472583168
20.422,293879808,466472583168
20.527,293978112,466472583168
20.628,294027264,466472583168
20.733,294027264,466472583168
20.839,294027264,466472583168
20.944,294027264,466472583168
21.049,294027264,466472583168
21.150,294027264,466472583168
21.254,294027264,466472583168
21.360,294027264,466472583168
21.465,294027264,466472583168
21.570,294027264,466472583168
21.675,294027264,466472583168
21.776,294027264,466472583168
21.882,294027264,466472583168
21.987,294027264,466472583168
22.092,294076416,466472583168
22.195,294076416,466472583168
22.300,294076416,466472583168
22.401,294076416,466472583168
22.507,294141952,466472583168
22.612,301236224,466472583168
22.717,326090752,466477449216
22.822,327778304,466477744128
22.925,334430208,466478284800
23.030,346636288,466478825472
23.135,346636288,466478825472
23.240,346636288,466478825472
23.342,346636288,466478825472
23.448,346636288,466478825472
23.551,346636288,466478825472
23.656,346636288,466478825472
23.761,346636288,466478825472
23.862,346636288,466478825472
23.963,346636288,466478825472
24.068,348782592,466478825472
24.171,349863936,466478825472
24.276,350715904,466478825472
24.381,410648576,466497273856
24.485,475267072,466501435392
24.590,475299840,466501468160
24.695,475332608,466501468160
24.799,475529216,466501468160
24.904,475545600,466501468160
25.007,475578368,466501533696
25.112,475594752,466501533696
25.217,475643904,466501533696
25.318,475643904,466501533696
25.423,475643904,466501533696
25.527,475643904,466501533696
25.632,475643904,466501533696
25.737,475643904,466501533696
25.842,475643904,466501533696
25.947,475643904,466501533696
26.052,475643904,466501533696
26.157,475643904,466501533696
26.262,475643904,466501533696
26.367,475643904,466501533696
26.472,475643904,466501533696
26.577,475643904,466501533696
26.682,475709440,466501533696
26.788,475709440,466501533696
26.893,475709440,466501533696
26.995,475709440,466501533696
27.098,475709440,466501533696
27.203,475758592,466501533696
27.307,475774976,466501533696
27.412,475774976,466501533696
27.513,475774976,466501533696
27.619,475774976,466501533696
27.723,475774976,466501533696
27.826,475774976,466501533696
27.931,475774976,466501533696
28.034,475774976,466501533696
28.139,475774976,466501533696
28.244,475774976,466501533696
28.349,475774976,466501533696
28.454,475774976,466501533696
28.559,475774976,466501533696
28.660,475774976,466501533696
28.765,475824128,466501533696
28.870,475824128,466501533696
28.971,475824128,466501533696
29.076,475840512,466501533696
29.180,475889664,466501533696
29.282,475889664,466501533696
29.387,475889664,466501533696
29.491,475889664,466501533696
29.595,475889664,466501533696
29.696,475889664,466501533696
29.797,475889664,466501533696
29.897,475889664,466501533696
29.998,475889664,466501533696
30.104,475889664,466501533696
30.209,475889664,466501533696
30.314,475889664,466501533696
30.417,475889664,466501533696
30.522,475889664,466501533696
30.627,475889664,466501533696
30.732,472023040,464078880768
30.838,472023040,464078880768
30.943,472023040,464078880768
31.048,472023040,464078880768
31.152,472072192,464078880768
31.254,472072192,464078880768
31.354,472072192,464078880768
31.460,472072192,464078880768
31.565,472072192,464078880768
31.670,472072192,464078880768
31.775,472072192,464078880768
31.880,472072192,464078880768
31.985,472072192,464078880768
32.090,472072192,464078880768
32.195,472072192,464078880768
32.300,472072192,464078880768
32.405,472072192,464078880768
32.510,472072192,464078880768
32.615,472072192,464078880768
32.720,472121344,464078880768
32.826,472121344,464078880768
32.931,472121344,464078880768
33.036,472121344,464078880768
33.140,472186880,464078880768
33.241,472186880,464078880768
33.347,472186880,464078880768
33.452,472186880,464078880768
33.557,472186880,464078880768
33.661,472186880,464078880768
33.766,472186880,464078880768
33.871,472186880,464078880768
33.976,472186880,464078880768
34.077,472186880,464078880768
34.181,472186880,464078880768
34.286,472186880,464078880768
34.391,472186880,464078880768
34.496,472186880,464078880768
34.601,472186880,464078880768
34.706,472203264,464078880768
34.810,472203264,464078880768
34.912,472203264,464078880768
35.017,472203264,464078880768
35.122,472236032,464078880768
35.227,472268800,464078880768
35.332,472268800,464078880768
35.433,472268800,464078880768
35.538,472268800,464078880768
35.643,472268800,464078880768
35.749,472268800,464078880768
35.850,472268800,464078880768
35.955,472268800,464078880768
36.060,472268800,464078880768
36.165,472268800,464078880768
36.270,472268800,464078880768
36.371,472268800,464078880768
36.475,472268800,464078880768
36.580,472268800,464078880768
36.685,472285184,464078880768
36.790,472285184,464078880768
36.891,472285184,464078880768
36.996,472285184,464078880768
37.097,472285184,464078880768
37.199,472317952,464078880768
37.304,472317952,464078880768
37.410,472317952,464078880768
37.514,472317952,464078880768
37.616,472317952,464078880768
37.721,472317952,464078880768
37.822,472317952,464078880768
37.924,472317952,464078880768
38.029,472317952,464078880768
38.132,472317952,464078880768
38.237,472317952,464078880768
38.341,472317952,464078880768
38.445,472317952,464078880768
38.549,472317952,464078880768
38.654,472317952,464078880768
38.756,472334336,464078880768
38.858,472334336,464078880768
38.963,472334336,464078880768
39.065,472334336,464078880768
39.170,472350720,464078880768
39.274,472399872,464078880768
39.377,473743360,464083517440
39.482,476348416,464084107264
39.584,476397568,464084254720
39.688,476397568,464084254720
39.794,476397568,464084254720
39.897,476397568,464084254720
40.002,476397568,464084254720
40.105,476397568,464084254720
40.205,476397568,464084254720
40.310,476397568,464084254720
40.415,476397568,464084254720
40.520,476397568,464084254720
40.625,476397568,464084254720
40.730,476463104,464084254720
40.836,476463104,464084254720
40.941,476528640,464084254720
41.045,557563904,464084254720
41.150,563855360,464084254720
41.255,563855360,464084254720
41.361,563904512,464084254720
41.465,563904512,464084254720
41.566,563904512,464084254720
41.670,563904512,464084254720
41.772,563920896,464084254720
41.878,563920896,464084254720
41.983,563937280,464084254720
42.088,563937280,464084254720
42.192,563937280,464084254720
42.297,563937280,464084254720
42.403,563937280,464084254720
42.507,563937280,464084254720
42.612,563937280,464084254720
42.717,563937280,464084254720
42.822,563937280,464084254720
42.927,563937280,464084254720
43.032,563937280,464084254720
43.136,563937280,464084254720
43.241,563937280,464084254720
43.344,563937280,464084254720
43.444,563970048,464084254720
43.549,563970048,464084254720
43.649,563970048,464084254720
43.752,563970048,464084254720
43.855,564019200,464084254720
43.960,564019200,464084254720
44.062,564019200,464084254720
44.165,564019200,464084254720
44.266,564019200,464084254720
44.371,564019200,464084254720
44.476,564019200,464084254720
44.577,564019200,464084254720
44.682,564019200,464084254720
44.787,564019200,464084254720
44.891,564019200,464084254720
44.996,564019200,464084254720
45.101,564019200,464084254720
45.206,564019200,464084254720
45.311,564019200,464084254720
45.417,564084736,464084254720
45.522,564084736,464084254720
45.627,564084736,464084254720
45.730,564101120,464085401600
45.831,564133888,464085401600
45.932,564133888,464085401600
46.037,564133888,464085401600
46.141,564133888,464085401600
46.242,564133888,464085401600
46.347,564133888,464085401600
46.452,564133888,464085401600
46.557,564133888,464085401600
46.662,564133888,464085401600
46.767,564133888,464085401600
46.872,564133888,464085401600
46.977,564133888,464085401600
47.081,564133888,464085401600
47.186,564133888,464085401600
47.291,564133888,464085401600
47.396,564133888,464085401600
47.501,564183040,464085401600
47.606,564183040,464085401600
47.707,564183040,464085401600
47.812,564183040,464085401600
47.916,564215808,464085401600
48.021,564248576,464085401600
48.126,564248576,464085401600
48.231,564248576,464085401600
48.336,564248576,464085401600
48.441,564248576,464085401600
48.546,564248576,464085401600
48.651,564248576,464085401600
48.756,564248576,464085401600
48.861,564248576,464085401600
48.966,564248576,464085401600
49.071,564248576,464085401600
49.176,564248576,464085401600
49.282,564248576,464085401600
49.387,564248576,464085401600
49.492,564248576,464085401600
49.597,564264960,464085401600
49.700,564264960,464085401600
49.804,564264960,464085401600
49.909,564281344,464085401600
50.013,564330496,464085401600
50.116,564330496,464085401600
50.221,564330496,464085401600
50.326,564330496,464085401600
50.428,564330496,464085401600
50.531,564330496,464085401600
50.637,564330496,464085401600
50.742,564330496,464084828160
50.847,564330496,464084828160
50.952,564330496,464084828160
51.057,564330496,464084828160
51.162,564330496,464084828160
51.267,564330496,464084828160
51.372,564330496,464084828160
51.477,564330496,464084828160
51.582,564346880,464084828160
51.687,564346880,464084828160
51.792,564346880,464084828160
51.896,564346880,464084828160
52.001,564346880,464084828160
52.102,564396032,464084828160
52.204,564396032,464084828160
52.307,564396032,464084828160
52.411,564396032,464084828160
52.516,564396032,464084828160
52.621,564396032,464084828160
52.726,564396032,464084828160
52.831,564396032,464084828160
52.937,564396032,464084828160
53.042,564396032,464084828160
53.147,564396032,464084828160
53.252,564396032,464084828160
53.357,564396032,464084828160
53.462,564396032,464084828160
53.567,564396032,464084828160
53.672,564428800,464084828160
53.777,564428800,464084828160
53.882,564428800,464084828160
53.985,564428800,464084828160
54.087,564461568,464084828160
54.190,564461568,464084828160
54.295,564477952,464084828160
54.400,564477952,464084828160
54.505,564477952,464084828160
54.610,564477952,464084828160
54.711,564477952,464084828160
54.816,564477952,464084828160
54.921,564477952,464084828160
55.026,564477952,464084828160
55.131,564477952,464084828160
55.236,564477952,464084828160
55.341,564477952,464084828160
55.447,564477952,464084828160
55.552,564477952,464084828160
55.657,564477952,464084828160
55.762,564527104,464084828160
55.862,564527104,464084828160
55.965,564527104,464084828160
56.067,564527104,464084828160
56.169,564576256,464084828160
56.274,564576256,464084828160
56.375,564658176,464084828160
56.480,564658176,464084828160
56.585,564658176,464084828160
56.690,564658176,464084828160
56.795,564658176,464084828160
56.900,564658176,464084828160
57.005,564658176,464084828160
57.110,564658176,464084828160
57.213,564658176,464084828160
57.318,564658176,464084828160
57.423,564658176,464084828160
57.524,564658176,464084828160
57.629,564658176,464084828160
57.734,564690944,464084828160
57.840,564690944,464084828160
57.945,564772864,464084828160
58.050,564772864,464084828160
58.155,652394496,464084828160
58.260,652394496,464084828160
58.361,652394496,464084828160
58.464,652427264,464084828160
58.567,652427264,464084828160
58.667,652427264,464084828160
58.772,652427264,464084828160
58.875,652460032,464084828160
58.977,652460032,464084828160
59.082,652460032,464084828160
59.187,652460032,464084828160
59.292,652460032,464084828160
59.395,652460032,464084828160
59.500,652460032,464084828160
59.603,652460032,464084828160
59.705,652460032,464084828160
59.808,652460032,464084828160
59.911,652460032,464084828160
60.016,652460032,464084828160
60.121,652460032,464084828160
60.225,652460032,464084828160
60.330,652460032,464084828160
60.435,652460032,464084828160
60.540,652492800,464084828160
60.645,652492800,464084828160
60.749,652492800,464084828160
60.850,652492800,464084828160
60.954,652525568,464084828160
61.060,652525568,464084828160
61.165,652525568,464084828160
61.270,652525568,464084828160
61.375,652525568,464084828160
61.475,652525568,464084828160
61.578,652525568,464084828160
61.683,652525568,464084828160
61.788,652525568,464084828160
61.893,652525568,464084828160
61.998,652525568,464084828160
62.103,652525568,464084828160
62.209,652525568,464084828160
62.314,652525568,464084828160
62.419,652525568,464084828160
62.524,652525568,464084828160
62.629,652558336,464084828160
62.734,652558336,464084828160
62.839,652558336,464084828160
62.944,652558336,464084828160
63.049,652558336,464084828160
63.155,652558336,464084828160
63.260,652558336,464084828160
63.361,652558336,464084828160
63.462,652558336,464084828160
63.567,652558336,464084828160
63.670,652558336,464084828160
63.773,652558336,464084828160
63.874,652558336,464084828160
63.979,652558336,464084828160
64.084,652558336,464084828160
64.189,652558336,464084828160
64.294,652558336,464084828160
64.395,652558336,464084828160
64.500,652558336,464084828160
64.605,652558336,464084828160
64.710,652591104,464084828160
64.816,652591104,464084828160
64.919,652591104,464084828160
65.022,652591104,464084828160
65.123,652607488,464084828160
65.225,652607488,464084828160
65.325,652607488,464084828160
65.430,652607488,464084828160
65.532,652607488,464084828160
65.637,652607488,464084828160
65.738,652607488,464084828160
65.843,652607488,464084828160
65.949,652607488,464084828160
66.054,652607488,464084828160
66.157,652607488,464084828160
66.262,652607488,464084828160
66.367,652607488,464084828160
66.472,652607488,464084828160
66.577,652607488,464084828160
66.682,652607488,464084828160
66.784,652623872,464084828160
66.889,652623872,464084828160
66.989,652623872,464084828160
67.090,652623872,464084828160
67.191,652623872,464084828160
67.296,652656640,464084828160
67.400,652673024,464084828160
67.504,652673024,464084828160
67.609,652673024,464084828160
67.712,652673024,464084828160
67.818,652673024,464084828160
67.923,652673024,464084828160
68.028,652673024,464084828160
68.133,652673024,464084828160
68.238,652673024,464084828160
68.343,652673024,464084828160
68.448,652673024,464084828160
68.553,652673024,464084828160
68.658,652673024,464084828160
68.763,652673024,464084828160
68.868,652705792,464084828160
68.973,652705792,464084828160
69.078,652705792,464084828160
69.181,652705792,464084828160
69.286,652705792,464084828160
69.391,652738560,464084828160
69.491,652738560,464084828160
69.597,652738560,464084828160
69.701,652738560,464084828160
69.806,652738560,464084828160
69.911,652738560,464084828160
70.016,652738560,464084828160
70.121,652738560,464084828160
70.224,652738560,464084828160
70.329,652738560,464084828160
70.430,652738560,464084828160
70.534,652738560,464084828160
70.639,652738560,464084828160
70.744,652738560,464084828160
70.850,652738560,464084828160
70.954,652738560,464084828160
71.057,652771328,464084828160
71.162,652771328,464084828160
71.267,652771328,464084828160
71.372,652771328,464084828160
71.476,652787712,464084828160
71.580,652804096,464084828160
71.684,652804096,464084828160
71.790,652804096,464084828160
71.895,652804096,464084828160
72.000,652804096,464084828160
72.105,652804096,464084828160
72.208,652804096,464084828160
72.311,652804096,464084828160
72.416,652804096,464084828160
72.520,652804096,464084828160
72.626,652804096,464084828160
72.731,652804096,464084828160
72.836,652804096,464084828160
72.941,652804096,464084828160
73.046,652804096,464084828160
73.148,652836864,464084828160
73.251,652836864,464084828160
73.356,652836864,464084828160
73.458,652836864,464084828160
73.563,652836864,464084828160
73.667,652836864,464084828160
73.772,652853248,464084828160
73.877,652853248,464084828160
73.982,652853248,464084828160
74.084,652853248,464084828160
74.185,652853248,464084828160
74.288,652853248,464084828160
74.391,652853248,464084828160
74.496,652853248,464084828160
74.601,652853248,464084828160
74.706,652853248,464084828160
74.811,652853248,464084828160
74.916,652853248,464084828160
75.021,652853248,464084828160
75.126,652869632,464084828160
75.231,652869632,464084828160
75.337,652886016,464084828160
75.442,652886016,464084828160
75.547,738836480,464084828160
75.652,738836480,464084828160
75.755,738836480,464084828160
75.857,738869248,464084828160
75.962,738869248,464084828160
76.065,738869248,464084828160
76.168,738869248,464084828160
76.273,738902016,464084828160
76.378,738902016,464084828160
76.483,738902016,464084828160
76.588,738902016,464084828160
76.689,738902016,464084828160
76.795,738902016,464084828160
76.898,738902016,464084828160
77.002,738902016,464084828160
77.105,738902016,464084828160
77.210,738902016,464084828160
77.315,738902016,464084828160
77.418,738902016,464084828160
77.520,738902016,464084828160
77.625,738902016,464084828160
77.730,738902016,464084828160
77.835,738902016,464084828160
77.940,738918400,464084828160
78.046,738918400,464084828160
78.151,738918400,464084828160
78.251,738918400,464084828160
78.352,738951168,464084828160
78.457,738951168,464084828160
78.562,738951168,464084828160
78.666,738951168,464084828160
78.771,738951168,464084828160
78.876,738951168,464084828160
78.981,738951168,464084828160
79.086,738951168,464084828160
79.191,738951168,464084828160
79.296,738951168,464084828160
79.401,738951168,464084828160
79.506,738951168,464084828160
79.611,738951168,464084828160
79.716,738951168,464084828160
79.821,738951168,464084828160
79.926,738951168,464084828160
80.031,739000320,464084828160
80.137,739000320,464084828160
80.238,739000320,464084828160
80.339,739000320,464084828160
80.442,739000320,464084828160
80.547,739016704,464084828160
80.649,739016704,464084828160
80.751,739016704,464084828160
80.856,739016704,464084828160
80.961,739016704,464084828160
81.066,739016704,464084828160
81.171,739016704,464084828160
81.276,739016704,464084828160
81.381,739016704,464084828160
81.485,739016704,464084828160
81.590,739016704,464084828160
81.695,739016704,464084828160
81.800,739016704,464084828160
81.905,739016704,464084828160
82.010,739016704,464084828160
82.115,739033088,464084828160
82.221,739033088,464084828160
82.322,739033088,464084828160
82.426,739033088,464084828160
82.530,739033088,464084828160
82.634,739049472,464084828160
82.737,739049472,464084828160
82.842,739049472,464084828160
82.946,739049472,464084828160
83.051,739049472,464084828160
83.156,739049472,464084828160
83.261,739049472,464084828160
83.366,739049472,464084828160
83.471,739049472,464084828160
83.576,739049472,464084828160
83.681,739049472,464084828160
83.786,739049472,464084828160
83.891,739049472,464084828160
83.997,739049472,464084828160
84.102,739049472,464084828160
84.207,739065856,464084828160
84.312,739065856,464084828160
84.412,739065856,464084828160
84.515,739065856,464084828160
84.616,739065856,464084828160
84.721,739082240,464084828160
84.826,739082240,464084828160
84.931,739082240,464084828160
85.036,739082240,464084828160
85.141,739082240,464084828160
85.243,739082240,464084828160
85.345,739082240,464084828160
85.450,739082240,464084828160
85.555,739082240,464084828160
85.656,739082240,464084828160
85.761,739082240,464084828160
85.863,739082240,464084828160
85.968,739082240,464084828160
86.073,739082240,464084828160
86.178,739082240,464084828160
86.283,739082240,464084828160
86.385,739115008,464084828160
86.490,739115008,464084828160
86.592,739115008,464084828160
86.696,739115008,464084828160
86.801,739131392,464084828160
86.906,739147776,464084828160
87.010,739147776,464084828160
87.116,739147776,464084828160
87.220,739147776,464084828160
87.325,739147776,464084828160
87.430,739147776,464084828160
87.535,739147776,464084828160
87.640,739147776,464084828160
87.745,739147776,464084828160
87.850,739147776,464084828160
87.953,739147776,464084828160
88.058,739147776,464084828160
88.163,739147776,464084828160
88.268,739147776,464084828160
88.373,739147776,464084828160
88.478,739164160,464084828160
88.583,739164160,464084828160
88.684,739164160,464084828160
88.789,739164160,464084828160
88.892,739180544,464084828160
88.997,739180544,464084828160
89.098,739180544,464084828160
89.202,739180544,464084828160
89.304,739180544,464084828160
89.409,739180544,464084828160
89.514,739180544,464084828160
89.615,739180544,464084828160
89.720,739180544,464084828160
89.826,739180544,464084828160
89.931,739180544,464084828160
90.036,739180544,464084828160
90.141,739180544,464084828160
90.246,739180544,464084828160
90.349,739180544,464084828160
90.454,739180544,464084828160
90.559,739196928,464084828160
90.664,739196928,464084828160
90.769,739196928,464084828160
90.870,739196928,464084828160
90.976,739213312,464084828160
91.076,739213312,464084828160
91.182,739213312,464084828160
91.287,739213312,464084828160
91.388,739213312,464084828160
91.493,739213312,464084828160
91.595,739213312,464084828160
91.699,739213312,464084828160
91.800,739213312,464084828160
91.905,739213312,464084828160
92.011,739213312,464084828160
92.115,739213312,464084828160
92.220,739213312,464084828160
92.320,739213312,464084828160
92.426,739213312,464084828160
92.531,739213312,464084828160
92.636,739229696,464084828160
92.741,739262464,464084828160
92.846,739295232,464084828160
92.951,816807936,464084828160
93.056,825344000,464084828160
93.161,825344000,464084828160
93.266,825376768,464084828160
93.371,825376768,464084828160
93.476,825376768,464084828160
93.580,825376768,464084828160
93.685,825376768,464084828160
93.790,825393152,464084828160
93.895,825393152,464084828160
93.999,825393152,464084828160
94.104,825393152,464084828160
94.209,825393152,464084828160
94.310,825393152,464084828160
94.415,825393152,464084828160
94.520,825393152,464084828160
94.622,825393152,464084828160
94.728,825393152,464084828160
94.833,825393152,464084828160
94.935,825393152,464084828160
95.040,825393152,464084828160
95.145,825393152,464084828160
95.250,825393152,464084828160
95.355,825442304,464084828160
95.457,825442304,464084828160
95.558,825442304,464084828160
95.663,825442304,464084828160
95.768,825442304,464084828160
95.870,825458688,464084828160
95.972,825458688,464084828160
96.074,825458688,464084828160
96.177,825458688,464084828160
96.282,825458688,464084828160
96.383,825458688,464084828160
96.489,825458688,464084828160
96.594,825458688,464084828160
96.699,825458688,464084828160
96.804,825458688,464084828160
96.909,825458688,464084828160
97.014,825458688,464084828160
97.119,825458688,464084828160
97.224,825458688,464084828160
97.329,825458688,464084828160
97.431,825458688,464084828160
97.536,825507840,464084828160
97.641,825507840,464084828160
97.746,825507840,464084828160
97.851,825507840,464084828160
97.956,825540608,464084828160
98.061,825540608,464084828160
98.166,825540608,464084828160
98.271,825540608,464084828160
98.373,825540608,464084828160
98.478,825540608,464084828160
98.581,825540608,464084828160
98.684,825540608,464084828160
98.786,825540608,464084828160
98.891,825540608,464084828160
98.996,825540608,464084828160
99.097,825540608,464084828160
99.202,825540608,464084828160
99.307,825540608,464084828160
99.412,825540608,464084828160
99.517,825540608,464084828160
99.620,825573376,464084828160
99.725,825573376,464084828160
99.826,825573376,464084828160
99.931,825573376,464084828160
100.036,825573376,464084828160
100.141,825589760,464084828160
100.243,825589760,464084828160
100.346,825589760,464084828160
100.451,825589760,464084828160
100.556,825589760,464084828160
100.661,825589760,464084828160
100.767,825589760,464084828160
100.872,825589760,464084828160
100.977,825589760,464084828160
101.082,825589760,464084828160
101.187,825589760,464084828160
101.292,825589760,464084828160
101.397,825589760,464084828160
101.499,825589760,464084828160
101.604,825589760,464084828160
101.709,825622528,464084828160
101.814,825622528,464084828160
101.920,825622528,464084828160
102.023,825622528,464084828160
102.126,825622528,464084828160
102.231,825638912,464084828160
102.336,825638912,464084828160
102.442,825638912,464084828160
102.547,825638912,464084828160
102.648,825638912,464084828160
102.753,825638912,464084828160
102.856,825638912,464084828160
102.961,825638912,464084828160
103.066,825638912,464084828160
103.171,825638912,464084828160
103.274,825638912,464084828160
103.379,825638912,464084828160
103.481,825638912,464084828160
103.586,825638912,464084828160
103.691,825638912,464084828160
103.796,825638912,464084828160
103.901,825655296,464084828160
104.003,825655296,464084828160
104.107,825655296,464084828160
104.211,825655296,464084828160
104.315,825688064,464084828160
104.420,825688064,464084828160
104.520,825688064,464084828160
104.626,825688064,464084828160
104.731,825688064,464084828160
104.836,825688064,464084828160
104.937,825688064,464084828160
105.042,825688064,464084828160
105.147,825688064,464084828160
105.252,825688064,464084828160
105.357,825688064,464084828160
105.462,825688064,464084828160
105.567,825688064,464084828160
105.672,825688064,464084828160
105.777,825688064,464084828160
105.882,825688064,464084828160
105.986,825720832,464084828160
106.087,825720832,464084828160
106.188,825720832,464084828160
106.291,825720832,464084828160
106.395,825737216,464084828160
106.497,825737216,464084828160
106.602,825737216,464084828160
106.707,825737216,464084828160
106.809,825737216,464084828160
106.914,825737216,464084828160
107.018,825737216,464084828160
107.123,825737216,464084828160
107.228,825737216,464084828160
107.333,825737216,464084828160
107.439,825737216,464084828160
107.544,825737216,464084828160
107.649,825737216,464084828160
107.754,825737216,464084828160
107.859,825737216,464084828160
107.964,825737216,464084828160
108.069,825737216,464084828160
108.174,825737216,464084828160
108.275,825737216,464084828160
108.377,825737216,464084828160
108.482,825753600,464084828160
108.582,825753600,464084828160
108.688,825753600,464084828160
108.790,825753600,464084828160
108.894,825753600,464084828160
109.000,825753600,464084828160
109.105,825753600,464084828160
109.210,825753600,464084828160
109.315,825753600,464084828160
109.420,825753600,464084828160
109.525,825753600,464084828160
109.630,825753600,464084828160
109.731,825753600,464084828160
109.836,825753600,464084828160
109.938,825753600,464084828160
110.043,825753600,464084828160
110.148,825753600,464084828160
110.253,825753600,464084828160
110.358,825753600,464084828160
110.463,903561216,464084828160
110.568,911671296,464084828160
110.673,911671296,464084828160
110.778,911687680,464084828160
110.882,911687680,464084828160
110.988,911687680,464084828160
111.091,911687680,464084828160
111.196,911687680,464084828160
111.297,911704064,464084828160
111.402,911720448,464084828160
