t_s,rss_bytes,vms_bytes
9.660,2464825344,447868289024
9.770,2464825344,447868289024
9.880,2464825344,447868289024
9.990,2464825344,447868289024
10.100,2464825344,447868289024
10.201,2464825344,447868289024
10.311,2464825344,447868289024
10.421,2464825344,447868289024
10.531,2464825344,447868289024
10.641,2464825344,447868289024
10.752,2464907264,447868289024
10.862,2464907264,447868289024
10.967,2464907264,447868289024
11.068,2464907264,447868289024
11.173,2464972800,447868289024
11.279,2465021952,447868289024
11.383,2465021952,447868289024
11.493,2465021952,447868289024
11.599,2465021952,447868289024
11.710,2465021952,447868862464
11.820,2465021952,447868862464
11.927,2465021952,447868862464
12.038,2465021952,447868862464
12.148,2465021952,447868862464
12.258,2465021952,447868862464
12.366,2465021952,447868862464
12.476,2465021952,447868862464
12.586,2465021952,447868862464
12.696,2465021952,447868862464
12.806,2465087488,447868862464
12.916,2465087488,447868862464
13.022,2465087488,447868862464
13.129,2465087488,447868862464
13.238,2465169408,447868862464
13.348,2465185792,447868862464
13.456,2465185792,447868862464
13.567,2465185792,447868862464
13.677,2465185792,447868862464
13.787,2465185792,447868862464
13.896,2465185792,447868862464
14.006,2465185792,447868862464
14.116,2465185792,447868862464
14.226,2465185792,447868862464
14.336,2465185792,447868862464
14.446,2465185792,447868862464
14.547,2465185792,447868862464
14.658,2465185792,447868862464
14.768,2465218560,447868862464
14.878,2465218560,447868862464
14.981,2465218560,447868862464
15.087,2465218560,447868862464
15.187,2465267712,447868862464
15.295,2465267712,447868862464
15.405,2465267712,447868862464
15.512,2465267712,447868862464
15.622,2465267712,447868862464
15.723,2465267712,447868862464
15.823,2465267712,447868862464
15.927,2465267712,447868862464
16.037,2465267712,447868862464
16.147,2465267712,447868862464
16.257,2465267712,447868862464
16.367,2465267712,447868862464
16.477,2465267712,447868862464
16.587,2465267712,447868862464
16.697,2465267712,447868862464
16.807,2465333248,447868862464
16.917,2465333248,447868862464
17.021,2465333248,447868862464
17.125,2465333248,447868862464
17.235,2465366016,447868862464
17.343,2465366016,447868862464
17.452,2465366016,447868862464
17.558,2465366016,447868862464
17.668,2465366016,447868862464
17.778,2465366016,447868862464
17.888,2465366016,447868862464
17.998,2465366016,447868862464
18.108,2465366016,447868862464
18.210,2465366016,447868862464
18.321,2465366016,447868862464
18.428,2465366016,447868862464
18.538,2465366016,447868862464
18.649,2465366016,447868862464
18.759,2465431552,447868862464
18.869,2465431552,447868862464
18.979,2465431552,447868862464
19.083,2465431552,447868862464
19.192,2465464320,447868862464
19.302,2467151872,447868862464
19.411,2488123392,447873433600
19.521,2491367424,447874023424
19.622,2496888832,447874465792
19.730,2506391552,447874580480
19.841,2506391552,447874580480
19.947,2506391552,447874580480
20.057,2506391552,447874580480
20.167,2506391552,447874580480
20.277,2506391552,447874580480
20.387,2506391552,447874580480
20.497,2506391552,447874580480
20.607,2506391552,447874580480
20.717,2506473472,447874580480
20.824,2506473472,447874580480
20.934,2506489856,447874580480
21.044,2506489856,447874580480
21.154,2712551424,448079462400
21.264,2717515776,448099352576
21.374,2717614080,448099352576
21.484,2718203904,448099450880
21.595,2718253056,448099532800
21.695,2718285824,448099663872
21.805,2718302208,448099663872
21.912,2718400512,448099663872
22.021,2718482432,448099663872
22.128,2718482432,448099663872
22.238,2718482432,448099663872
22.348,2718482432,448099663872
22.458,2718482432,448099663872
22.567,2718482432,448099663872
22.677,2718482432,448099663872
22.783,2718482432,448099663872
22.889,2718482432,448099663872
22.999,2718482432,448099663872
23.109,2718482432,448099663872
23.210,2718482432,448099663872
23.311,2718482432,448099663872
23.421,2718482432,448099663872
23.523,2718531584,448099663872
23.629,2718531584,448099663872
23.730,2718531584,448099663872
23.840,2718531584,448099663872
23.950,2718613504,448099663872
24.056,2718613504,448099663872
24.163,2718629888,448099663872
24.273,2718629888,448099663872
24.375,2718629888,448099663872
24.485,2718629888,448099663872
24.588,2718629888,448099663872
24.698,2718629888,448099663872
24.808,2718629888,448099663872
24.918,2718629888,448099663872
25.028,2718646272,448099663872
25.138,2718646272,448099663872
25.248,2718646272,448099663872
25.358,2718646272,448099663872
25.468,2718646272,448099663872
25.578,2718679040,448099663872
25.689,2718679040,448099663872
25.798,2718679040,448099663872
25.903,2718679040,448099663872
26.013,2718728192,448099663872
26.114,2718760960,448099663872
26.220,2718760960,448099663872
26.324,2718760960,448099663872
26.427,2718760960,448099663872
26.528,2718760960,448099663872
26.638,2718760960,448099663872
26.745,2718760960,448099663872
26.852,2718760960,448099663872
26.962,2718760960,448099663872
27.066,2718760960,448099663872
27.171,2718760960,448099663872
27.279,2718760960,448099663872
27.385,2718760960,448099663872
27.495,2718760960,448099663872
27.597,2718793728,448099663872
27.707,2718793728,448099663872
27.812,2718793728,448099663872
27.916,2718793728,448099663872
28.018,2718793728,448099663872
28.122,2718826496,448099663872
28.232,2718826496,448099663872
28.341,2718826496,448099663872
28.451,2718826496,448099663872
28.559,2718826496,448099663872
28.661,2718826496,448099663872
28.763,2718826496,448099663872
28.871,2718826496,448099663872
28.979,2718826496,448099663872
29.084,2718826496,448099663872
29.192,2718826496,448099663872
29.301,2718826496,448099663872
29.409,2718826496,448099663872
29.516,2718826496,448099663872
29.627,2718826496,448099663872
29.733,2718842880,448099663872
29.844,2718842880,448099663872
29.954,2718842880,448099663872
30.064,2718842880,448099663872
30.174,2718875648,448099663872
30.279,2718875648,448099663872
30.388,2718875648,448099663872
30.496,2718875648,448099663872
30.597,2718875648,448099663872
30.707,2718875648,448099663872
30.817,2718875648,448099663872
30.927,2718875648,448099663872
31.038,2718875648,448099663872
31.148,2718875648,448099663872
31.258,2718875648,448099663872
31.368,2718875648,448099663872
31.478,2718875648,448099663872
31.588,2718875648,448099663872
31.698,2718892032,448099663872
31.808,2718892032,448099663872
31.911,2718892032,448099663872
32.014,2718892032,448099663872
32.122,2718892032,448099663872
32.231,2718941184,448099663872
32.341,2718957568,448099663872
32.451,2718957568,448099663872
32.559,2718957568,448099663872
32.664,2718957568,448099663872
32.765,2718957568,448099663872
32.866,2718957568,448099663872
32.976,2718957568,448099663872
33.084,2718957568,448099663872
33.188,2718957568,448099663872
33.298,2718957568,448099663872
33.409,2718957568,448099663872
33.519,2718957568,448099663872
33.624,2718957568,448099663872
33.729,2718957568,448099663872
33.839,2718973952,448099663872
33.947,2718973952,448099663872
34.054,2718973952,448099663872
34.163,2718973952,448099663872
34.272,2718990336,448099663872
34.380,2718990336,448099663872
34.487,2718990336,448099663872
34.597,2718990336,448099663872
34.702,2718990336,448099663872
34.807,2718990336,448099663872
34.915,2718990336,448099663872
35.026,2718990336,448099663872
35.136,2718990336,448099663872
35.246,2718990336,448099663872
35.348,2718990336,448099663872
35.455,2718990336,448099663872
35.556,2718990336,448099663872
35.666,2718990336,448099663872
35.776,2718990336,448099663872
35.882,2719006720,448099663872
35.989,2719006720,448099663872
36.095,2719006720,448099663872
36.197,2719006720,448099663872
36.304,2719023104,448099663872
36.404,2719023104,448099663872
36.514,2719039488,448099663872
36.624,2719039488,448099663872
36.734,2719039488,448099663872
36.844,2719039488,448099663872
36.955,2719039488,448099663872
37.058,2719039488,448099663872
37.168,2719039488,448099663872
37.279,2719039488,448099663872
37.389,2719039488,448099663872
37.499,2719039488,448099663872
37.609,2719039488,448099663872
37.719,2719039488,448099663872
37.829,2719039488,448099663872
37.939,2719039488,448099663872
38.049,2719072256,448099663872
38.159,2719072256,448099663872
38.269,2805121024,448185679872
38.379,2805284864,448185679872
38.489,2805284864,448185679872
38.600,2805301248,448185679872
38.709,2805301248,448185679872
38.817,2805301248,448185679872
38.927,2805301248,448185679872
39.033,2805334016,448185679872
39.141,2805350400,448185679872
39.250,2805350400,448185679872
39.360,2805350400,448185679872
39.470,2805350400,448185679872
39.580,2805350400,448185679872
39.685,2805350400,448185679872
39.791,2805350400,448185679872
39.901,2805350400,448185679872
40.009,2805350400,448185679872
40.114,2805350400,448185679872
40.224,2805350400,448185679872
40.334,2805350400,448185679872
40.435,2805350400,448185679872
40.546,2805350400,448185679872
40.656,2805350400,448185679872
40.763,2805366784,448185679872
40.873,2805366784,448185679872
40.983,2805366784,448185679872
41.094,2805366784,448185679872
41.202,2805383168,448185679872
41.311,2805383168,448185679872
41.421,2805383168,448185679872
41.531,2805383168,448185679872
41.638,2805383168,448185679872
41.748,2805383168,448185679872
41.858,2805383168,448185679872
41.968,2805383168,448185679872
42.078,2805383168,448185679872
42.188,2805383168,448185679872
42.298,2805383168,448185679872
42.409,2805383168,448185679872
42.518,2805383168,448185679872
42.628,2805383168,448185679872
42.739,2805432320,448185679872
42.848,2805432320,448185679872
42.950,2805432320,448185679872
43.051,2805432320,448185679872
43.158,2805465088,448185679872
43.262,2805481472,448185679872
43.370,2805497856,448185679872
43.472,2805497856,448185679872
43.581,2805497856,448185679872
43.691,2805497856,448185679872
43.801,2805497856,448185679872
43.911,2805497856,448185679872
44.016,2805497856,448185679872
44.121,2805497856,448185679872
44.231,2805497856,448185679872
44.341,2805497856,448185679872
44.451,2805497856,448185679872
44.556,2805497856,448185679872
44.666,2805497856,448185679872
44.776,2805497856,448185679872
44.887,2805530624,448185679872
44.991,2805530624,448185679872
45.100,2805530624,448185679872
45.205,2805530624,448185679872
45.315,2805579776,448185679872
45.425,2805596160,448185679872
45.535,2805596160,448185679872
45.645,2805596160,448185679872
45.755,2805596160,448185679872
45.865,2805596160,448185679872
45.975,2805596160,448185679872
46.085,2805596160,448185679872
46.195,2805596160,448185679872
46.305,2805596160,448185679872
46.415,2805596160,448185679872
46.525,2805596160,448185679872
46.634,2805596160,448185679872
46.744,2805596160,448185679872
46.848,2805596160,448185679872
46.949,2805612544,448185679872
47.059,2805612544,448185679872
47.169,2805612544,448185679872
47.278,2805612544,448185679872
47.383,2805628928,448185679872
47.489,2805628928,448185679872
47.598,2805628928,448185679872
47.703,2805628928,448185679872
47.807,2805628928,448185679872
47.915,2805628928,448185679872
48.021,2805628928,448185679872
48.125,2805628928,448185679872
48.231,2805628928,448185679872
48.341,2805628928,448185679872
48.451,2805628928,448185679872
48.553,2805628928,448185679872
48.663,2805628928,448185679872
48.773,2805628928,448185679872
48.883,2805628928,448185679872
48.993,2805645312,448185679872
49.101,2805645312,448185679872
49.210,2805645312,448185679872
49.315,2805645312,448185679872
49.425,2805678080,448185679872
49.532,2805694464,448185679872
49.637,2805694464,448185679872
49.744,2805694464,448185679872
49.855,2805694464,448185679872
49.965,2805694464,448185679872
50.075,2805694464,448185679872
50.180,2805694464,448185679872
50.290,2805694464,448185679872
50.400,2805694464,448185679872
50.505,2805710848,448185679872
50.611,2805710848,448185679872
50.712,2805710848,448185679872
50.812,2805710848,448185679872
50.922,2805710848,448185679872
51.032,2805727232,448185679872
51.142,2805727232,448185679872
51.248,2805727232,448185679872
51.354,2805727232,448185679872
51.460,2805727232,448185679872
51.571,2805760000,448185679872
51.681,2805776384,448185679872
51.791,2805776384,448185679872
51.901,2805776384,448185679872
52.009,2805776384,448185679872
52.116,2805776384,448185679872
52.222,2805776384,448185679872
52.331,2805776384,448185679872
52.438,2805776384,448185679872
52.543,2805776384,448185679872
52.653,2805776384,448185679872
52.763,2805776384,448185679872
52.873,2805776384,448185679872
52.983,2805776384,448185679872
53.093,2805776384,448185679872
53.203,2805809152,448185679872
53.311,2805809152,448185679872
53.415,2805809152,448185679872
53.521,2805809152,448185679872
53.631,2805841920,448185679872
53.735,2805841920,448185679872
53.842,2805841920,448185679872
53.952,2805841920,448185679872
54.060,2805841920,448185679872
54.170,2805841920,448185679872
54.274,2805841920,448185679872
54.384,2805841920,448185679872
54.494,2805841920,448185679872
54.604,2805841920,448185679872
54.714,2805841920,448185679872
54.815,2805841920,448185679872
54.925,2805841920,448185679872
55.036,2805841920,448185679872
55.146,2805841920,448185679872
55.256,2805841920,448185679872
55.366,2805841920,448185679872
55.476,2805841920,448185679872
55.576,2805841920,448185679872
55.686,2805858304,448185679872
55.796,2805858304,448185679872
55.906,2805907456,448185679872
56.016,2805907456,448185679872
56.125,2805907456,448185679872
56.235,2805907456,448185679872
56.344,2805940224,448185679872
56.454,2805956608,448185679872
56.562,2805956608,448185679872
56.672,2805956608,448185679872
56.782,2805956608,448185679872
56.892,2805956608,448185679872
57.002,2805956608,448185679872
57.112,2805956608,448185679872
57.222,2805956608,448185679872
57.332,2805956608,448185679872
57.442,2805956608,448185679872
57.553,2805956608,448185679872
57.663,2805956608,448185679872
57.773,2805956608,448185679872
57.875,2805956608,448185679872
57.985,2805972992,448185679872
58.096,2805972992,448185679872
58.203,2805972992,448185679872
58.313,2805972992,448185679872
58.421,2805989376,448185679872
58.524,2805989376,448185679872
58.632,2805989376,448185679872
58.743,2805989376,448185778176
58.850,2805989376,448185778176
58.961,2805989376,448185778176
59.071,2805989376,448185778176
59.181,2805989376,448185778176
59.291,2805989376,448185778176
59.400,2805989376,448185778176
59.501,2805989376,448185778176
59.611,2805989376,448185778176
59.721,2805989376,448185778176
59.831,2805989376,448185778176
59.941,2805989376,448185778176
60.048,2806005760,448185778176
60.158,2806005760,448185778176
60.268,2806005760,448185778176
60.375,2806005760,448185778176
60.475,2806005760,448185778176
60.580,2806022144,448185778176
60.687,2806022144,448185778176
60.791,2806022144,448185778176
60.897,2806022144,448185778176
61.007,2806022144,448185778176
61.116,2806022144,448185778176
61.226,2806022144,448185778176
61.336,2806022144,448185778176
61.446,2806022144,448185778176
61.556,2806022144,448185778176
61.666,2806022144,448185778176
61.776,2806022144,448185778176
61.886,2806022144,448185778176
61.996,2806022144,448185778176
62.106,2806022144,448185778176
62.208,2806038528,448185778176
62.312,2806038528,448185778176
62.415,2806038528,448185778176
62.523,2806038528,448185778176
62.630,2806054912,448185778176
62.735,2806054912,448185778176
62.842,2806054912,448185778176
62.944,2806054912,448185778176
63.047,2806054912,448185778176
63.158,2806054912,448185778176
63.265,2806054912,448185778176
63.375,2806054912,448185778176
63.485,2806054912,448185778176
63.595,2806054912,448185778176
63.705,2806054912,448185778176
63.815,2806054912,448185778176
63.921,2806054912,448185778176
64.021,2806054912,448185778176
64.132,2806054912,448185778176
64.242,2806071296,448185778176
64.348,2806071296,448185778176
64.454,2806071296,448185778176
64.564,2806071296,448185778176
64.668,2806104064,448185778176
64.773,2806104064,448185778176
64.883,2806104064,448185778176
64.985,2806104064,448185778176
65.090,2806104064,448185778176
65.200,2806104064,448185778176
65.310,2806104064,448185778176
65.420,2806104064,448185778176
65.530,2806104064,448185778176
65.640,2806104064,448185778176
65.750,2806104064,448185778176
65.860,2806104064,448185778176
65.970,2806104064,448185778176
66.080,2806104064,448185778176
66.190,2806104064,448185778176
66.300,2806136832,448185778176
66.410,2806136832,448185778176
66.518,2806136832,448185778176
66.626,2806136832,448185778176
66.727,2806169600,448185778176
66.834,2806169600,448185778176
66.944,2806169600,448185778176
67.052,2806169600,448185778176
67.152,2806169600,448185778176
67.261,2806169600,448185778176
67.371,2806169600,448185778176
67.479,2806169600,448185778176
67.590,2806169600,448185778176
67.697,2806169600,448185778176
67.800,2806169600,448185778176
67.910,2806169600,448185778176
68.021,2806169600,448185778176
68.131,2806169600,448185778176
68.238,2806169600,448185778176
68.348,2806169600,448185778176
68.454,2806185984,448185778176
68.562,2806185984,448185778176
68.662,2806185984,448185778176
68.771,2806185984,448185778176
68.881,2806202368,448185778176
68.987,2806202368,448185778176
69.097,2806202368,448185778176
69.203,2806202368,448185778176
69.314,2806202368,448185778176
69.419,2806202368,448185778176
69.527,2806202368,448185778176
69.632,2806202368,448185778176
69.742,2806202368,448185778176
69.852,2806202368,448185778176
69.962,2806202368,448185778176
70.072,2806202368,448185778176
70.181,2806202368,448185778176
70.291,2806202368,448185778176
70.401,2806202368,448185778176
70.511,2806218752,448185778176
70.621,2806218752,448185778176
70.731,2806218752,448185778176
70.839,2806218752,448185778176
70.940,2806235136,448185778176
71.045,2806235136,448185778176
71.155,2806235136,448185778176
71.257,2806235136,448185778176
71.360,2806235136,448185778176
71.470,2806235136,448185778176
71.580,2806235136,448185778176
71.690,2806235136,448185778176
71.800,2806235136,448185778176
71.902,2806235136,448185778176
72.012,2806235136,448185778176
72.122,2806235136,448185778176
72.232,2806235136,448185778176
72.342,2806235136,448185778176
72.452,2806235136,448185778176
72.562,2806235136,448185778176
72.672,2806235136,448185778176
72.782,2806235136,448185778176
72.892,2806218752,448177389568
73.002,2806235136,448185778176
73.113,2806235136,448185778176
73.223,2806251520,448185778176
73.331,2806251520,448185778176
73.436,2806251520,448185778176
73.546,2806251520,448185778176
73.651,2806284288,448185778176
73.761,2806284288,448185778176
73.871,2806284288,448185778176
73.982,2806284288,448185778176
74.092,2806284288,448185778176
74.202,2806284288,448185778176
74.308,2806284288,448185778176
74.418,2806284288,448185778176
74.519,2806284288,448185778176
74.628,2806284288,448185778176
74.738,2806284288,448185778176
74.848,2806284288,448185778176
74.955,2806284288,448185778176
75.062,2806284288,448185778176
75.170,2806284288,448185778176
75.274,2806284288,448185778176
75.383,2806300672,448185778176
75.492,2806300672,448185778176
75.593,2806300672,448185778176
75.701,2806300672,448185778176
75.810,2806333440,448185778176
75.918,2806333440,448185778176
76.028,2806333440,448185778176
76.138,2806333440,448185778176
76.246,2806333440,448185778176
76.353,2806333440,448185778176
76.462,2806333440,448185778176
76.564,2806333440,448185778176
76.673,2806333440,448185778176
76.782,2806333440,448185778176
76.883,2806333440,448185778176
76.993,2806333440,448185778176
77.103,2806333440,448185778176
77.213,2806333440,448185778176
77.315,2806333440,448185778176
77.424,2806366208,448185778176
77.534,2806366208,448185778176
77.635,2806366208,448185778176
77.737,2806366208,448185778176
77.839,2806398976,448185778176
77.940,2806398976,448185778176
78.050,2806398976,448185778176
78.157,2806398976,448185778176
78.263,2806398976,448185778176
78.371,2806398976,448185778176
78.478,2806398976,448185778176
78.584,2806398976,448185778176
78.694,2806398976,448185778176
78.804,2806398976,448185778176
78.912,2806398976,448185778176
79.015,2806398976,448185778176
79.125,2806398976,448185778176
79.235,2806398976,448185778176
79.345,2806398976,448185778176
79.455,2806415360,448185778176
79.565,2806415360,448185778176
79.675,2806415360,448185778176
79.781,2806415360,448185778176
79.883,2806431744,448185778176
79.993,2806431744,448185778176
80.103,2806431744,448185778176
80.212,2806431744,448185778176
80.312,2806431744,448185778176
80.419,2806431744,448185778176
80.524,2806431744,448185778176
80.634,2806431744,448185778176
80.744,2806431744,448185778176
80.854,2806431744,448185778176
80.965,2806431744,448185778176
81.075,2806431744,448185778176
81.185,2806431744,448185778176
81.295,2806431744,448185778176
81.405,2806431744,448185778176
81.515,2806448128,448185778176
81.619,2806448128,448185778176
81.721,2806448128,448185778176
81.831,2806448128,448185778176
81.932,2806448128,448185778176
82.042,2806448128,448185778176
82.152,2806448128,448185778176
82.262,2806448128,448185778176
82.372,2806448128,448185778176
82.476,2806448128,448185778176
82.584,2806448128,448185778176
82.686,2806448128,448185778176
82.796,2806448128,448185778176
82.906,2806448128,448185778176
83.016,2806448128,448185778176
83.126,2806448128,448185778176
83.228,2806448128,448185778176
83.330,2806448128,448185778176
83.440,2806448128,448185778176
83.550,2806448128,448185778176
83.660,2806448128,448185778176
83.770,2806448128,448185778176
83.871,2806448128,448185778176
83.972,2806448128,448185778176
84.079,2806464512,448185778176
84.189,2806464512,448185778176
84.293,2806464512,448185778176
84.399,2806464512,448185778176
84.510,2806464512,448185778176
84.617,2806464512,448185778176
84.726,2806464512,448185778176
84.836,2806464512,448185778176
84.946,2806464512,448185778176
85.052,2806464512,448185778176
85.162,2806464512,448185778176
85.273,2806464512,448185778176
85.383,2806464512,448185778176
85.493,2806464512,448185778176
85.603,2806464512,448185778176
85.713,2806464512,448185778176
85.823,2806464512,448185778176
85.931,2806464512,448185778176
86.038,2806464512,448185778176
86.142,2806464512,448185778176
86.251,2806480896,448185778176
86.361,2806480896,448185778176
86.467,2806480896,448185778176
86.577,2806480896,448185778176
86.685,2806480896,448185778176
86.795,2806480896,448185778176
86.901,2806480896,448185778176
87.002,2806480896,448185778176
87.112,2806480896,448185778176
87.223,2806480896,448185778176
87.333,2806480896,448185778176
87.435,2806480896,448185778176
87.539,2806480896,448185778176
87.649,2806480896,448185778176
87.757,2806480896,448185778176
87.868,2806497280,448185778176
87.976,2806497280,448185778176
88.086,2806497280,448185778176
88.190,2806497280,448185778176
88.301,2806530048,448185778176
88.411,2806530048,448185778176
88.521,2806530048,448185778176
88.631,2806530048,448185778176
88.739,2806530048,448185778176
88.843,2806530048,448185778176
88.950,2806530048,448185778176
89.051,2806530048,448185778176
89.159,2806530048,448185778176
89.269,2806530048,448185778176
89.379,2806530048,448185778176
89.489,2806530048,448185778176
89.599,2806530048,448185778176
89.709,2806530048,448185778176
89.819,2806530048,448185778176
89.929,2806530048,448185778176
90.039,2806530048,448185778176
90.149,2806530048,448185778176
90.259,2806530048,448185778176
90.369,2806595584,448185778176
90.479,2806595584,448185778176
90.589,2806611968,448185778176
90.695,2806611968,448185778176
90.799,2806611968,448185778176
90.910,2806611968,448185778176
91.019,2806628352,448185778176
91.127,2806628352,448185778176
91.234,2806628352,448185778176
91.341,2806628352,448185778176
91.451,2806628352,448185778176
91.561,2806628352,448185778176
91.671,2806628352,448185778176
91.781,2806628352,448185778176
91.891,2806628352,448185778176
92.002,2806628352,448185778176
92.112,2806628352,448185778176
92.222,2806628352,448185778176
92.332,2806628352,448185778176
92.433,2806628352,448185778176
92.543,2806628352,448185778176
92.653,2806644736,448185778176
92.763,2806661120,448185810944
92.864,2806661120,448185810944
92.974,2806661120,448185810944
93.083,2806661120,448185810944
93.192,2806693888,448185810944
93.300,2806693888,448185810944
93.410,2806693888,448185810944
93.518,2806693888,448185810944
93.621,2806693888,448185810944
93.722,2806693888,448185810944
93.832,2806693888,448185810944
93.942,2806693888,448185810944
94.045,2806693888,448185810944
94.145,2806693888,448185810944
94.255,2806693888,448185810944
94.362,2806693888,448185810944
94.472,2806693888,448185810944
94.582,2806693888,448185810944
94.692,2806693888,448185810944
94.793,2806710272,448185810944
94.901,2806710272,448185810944
95.011,2806710272,448185810944
95.116,2806710272,448185810944
95.221,2806726656,448185810944
95.330,2806726656,448185810944
95.435,2806726656,448185810944
95.543,2806726656,448185810944
95.654,2806726656,448185810944
95.764,2806726656,448185810944
95.874,2806726656,448185810944
95.974,2806726656,448185810944
96.082,2806726656,448185810944
96.192,2806726656,448185810944
96.302,2806726656,448185810944
96.404,2806726656,448185810944
96.514,2806726656,448185810944
96.624,2806726656,448185810944
96.725,2806726656,448185810944
96.830,2806759424,448185810944
96.940,2806759424,448185810944
97.050,2806759424,448185810944
97.158,2806759424,448185810944
97.268,2806792192,448185810944
97.375,2806792192,448185810944
97.478,2806792192,448185810944
97.587,2806792192,448185810944
97.698,2806792192,448185810944
97.803,2806792192,448185810944
97.913,2806792192,448185810944
98.023,2806792192,448185810944
98.133,2806792192,448185810944
98.239,2806792192,448185810944
98.349,2806792192,448185810944
98.459,2806792192,448185810944
98.563,2806792192,448185810944
98.673,2806792192,448185810944
98.783,2806792192,448185810944
98.893,2806808576,448185810944
99.000,2806808576,448185810944
99.110,2806808576,448185810944
99.218,2806808576,448185810944
99.323,2806841344,448185810944
99.424,2806841344,448185810944
99.533,2806841344,448185810944
99.635,2806841344,448185810944
99.745,2806841344,448185810944
99.852,2806841344,448185810944
99.962,2806841344,448185810944
100.072,2806841344,448185810944
100.182,2806841344,448185810944
100.292,2806841344,448185810944
100.402,2806841344,448185810944
100.512,2806841344,448185810944
100.622,2806841344,448185810944
100.732,2806841344,448185810944
100.842,2806841344,448185810944
100.952,2806874112,448185810944
101.062,2806874112,448185810944
101.167,2806874112,448185810944
101.272,2806874112,448185810944
101.377,2806874112,448185810944
101.486,2806890496,448185810944
101.596,2806890496,448185810944
101.706,2806890496,448185810944
101.817,2806890496,448185810944
101.927,2806890496,448185810944
102.028,2806890496,448185810944
102.138,2806890496,448185810944
102.246,2806890496,448185810944
102.348,2806890496,448185810944
102.452,2806890496,448185810944
102.558,2806890496,448185810944
102.669,2806890496,448185810944
102.775,2806890496,448185810944
102.879,2806890496,448185810944
102.989,2806890496,448185810944
103.099,2806906880,448185810944
103.209,2806906880,448185810944
103.319,2806906880,448185810944
103.429,2806906880,448185810944
103.536,2806923264,448185810944
103.646,2806923264,448185810944
103.753,2806923264,448185810944
103.864,2806923264,448185810944
103.974,2806923264,448185810944
104.084,2806923264,448185810944
104.191,2806923264,448185810944
104.300,2806923264,448185810944
104.407,2806923264,448185810944
104.511,2806923264,448185810944
104.622,2806923264,448185810944
104.731,2806923264,448185810944
104.841,2806923264,448185810944
104.952,2806923264,448185810944
105.057,2806923264,448185810944
105.167,2806956032,448185810944
105.277,2806956032,448185810944
105.381,2806956032,448185810944
105.485,2806956032,448185810944
105.591,2806988800,448185810944
105.701,2806988800,448185810944
105.807,2806988800,448185810944
105.917,2806988800,448185810944
106.026,2806988800,448185810944
106.126,2806988800,448185810944
106.236,2806988800,448185810944
106.346,2806988800,448185810944
106.446,2806988800,448185810944
106.557,2806988800,448185810944
106.667,2806988800,448185810944
106.777,2806988800,448185810944
106.887,2806988800,448185810944
106.997,2806988800,448185810944
107.098,2806988800,448185810944
107.208,2806988800,448185810944
107.318,2806988800,448185810944
107.428,2806988800,448185810944
107.538,2806988800,448185810944
107.648,2801008640,448185810944
107.758,2801418240,448185810944
107.868,2801844224,448185810944
