t_s,rss_bytes,vms_bytes
36.943,376225792,446975328256
37.048,376225792,446975328256
37.153,376225792,446975328256
37.255,376225792,446975328256
37.360,376225792,446975328256
37.461,376225792,446975328256
37.565,376225792,446975328256
37.671,376225792,446975328256
37.775,376225792,446975328256
37.886,376225792,446975328256
37.989,376225792,446975328256
38.094,376225792,446975328256
38.194,376225792,446975328256
38.296,376225792,446975328256
38.400,376225792,446975328256
38.501,376225792,446975328256
38.606,376225792,446975328256
38.711,376225792,446975328256
38.816,376225792,446975328256
38.920,376242176,446975328256
39.024,376242176,446975328256
39.129,376242176,446975328256
39.232,376242176,446975328256
39.334,376242176,446975328256
39.437,376291328,446975328256
39.537,376307712,446975328256
39.643,376324096,446975328256
39.748,376324096,446975328256
39.850,376324096,446975328256
39.953,376324096,446975328256
40.058,376324096,446975328256
40.162,376324096,446975328256
40.262,376324096,446975328256
40.366,376324096,446975328256
40.472,376324096,446975328256
40.577,376324096,446975328256
40.678,376324096,446975328256
40.782,376324096,446975328256
40.887,376324096,446975328256
40.991,376324096,446975328256
41.096,376324096,446975328256
41.201,376324096,446975328256
41.307,376324096,446975328256
41.411,376324096,446975328256
41.512,376373248,446975328256
41.617,376373248,446975328256
41.722,376373248,446975328256
41.827,376373248,446975328256
41.933,376373248,446975328256
42.038,376389632,446975328256
42.143,376438784,446975328256
42.246,376438784,446975328256
42.351,376438784,446975328256
42.451,376438784,446975328256
42.552,376438784,446975328256
42.653,376438784,446975328256
42.753,376438784,446975328256
42.859,376438784,446975328256
42.962,376438784,446975328256
43.067,376438784,446975328256
43.170,376438784,446975328256
43.275,376438784,446975328256
43.375,376438784,446975328256
43.480,376438784,446975328256
43.585,376438784,446975328256
43.690,376438784,446975328256
43.791,376438784,446975328256
43.892,376438784,446975328256
43.997,376487936,446975328256
44.101,376487936,446975328256
44.206,376487936,446975328256
44.311,376487936,446975328256
44.415,376487936,446975328256
44.520,376487936,446975328256
44.625,376504320,446975328256
44.729,376520704,446975328256
44.834,376520704,446975328256
44.938,376520704,446975328256
45.043,376520704,446975328256
45.148,376520704,446975328256
45.251,376520704,446975328256
45.356,376520704,446975328256
45.461,376520704,446975328256
45.566,376520704,446975328256
45.671,376520704,446975328256
45.776,376520704,446975328256
45.878,376520704,446975328256
45.983,376520704,446975328256
46.088,376520704,446975328256
46.194,376520704,446975328256
46.299,376520704,446975328256
46.402,376520704,446975328256
46.505,376520704,446975328256
46.610,376537088,446975328256
46.716,376537088,446975328256
46.821,376537088,446975328256
46.923,376537088,446975328256
47.024,376537088,446975328256
47.127,376537088,446975328256
47.229,376537088,446975328256
47.334,376537088,446975328256
47.439,376537088,446975328256
47.543,376537088,446975328256
47.648,376537088,446975328256
47.751,376537088,446975328256
47.856,376537088,446975328256
47.960,376537088,446975328256
48.065,376537088,446975328256
48.167,376537088,446975328256
48.268,376537088,446975328256
48.373,376537088,446975328256
48.478,376537088,446975328256
48.579,376537088,446975328256
48.684,376537088,446975328256
48.787,376537088,446975328256
48.892,376537088,446975328256
48.993,376537088,446975328256
49.098,376537088,446975328256
49.200,376553472,446975328256
49.306,376553472,446975328256
49.410,376553472,446975328256
49.514,376553472,446975328256
49.619,376553472,446975328256
49.724,376586240,446975328256
49.830,376586240,446975328256
49.935,376684544,446975377408
50.037,376963072,446976114688
50.142,377028608,446976311296
50.247,377028608,446976311296
50.352,377044992,446976311296
50.457,377044992,446976311296
50.562,377044992,446976311296
50.664,377044992,446976311296
50.765,377044992,446976311296
50.870,377044992,446976311296
50.972,377044992,446976311296
51.074,377044992,446976311296
51.179,377044992,446976311296
51.280,377044992,446976311296
51.380,377044992,446976311296
51.484,377044992,446976311296
51.589,377044992,446976311296
51.695,377241600,446976311296
51.798,377241600,446976311296
51.902,377307136,446976311296
52.007,377307136,446976311296
52.111,454819840,446976311296
52.216,464879616,446976311296
52.321,464879616,446976311296
52.427,464879616,446976311296
52.529,464945152,446976311296
52.631,464945152,446976311296
52.732,464945152,446976311296
52.837,464945152,446976311296
52.942,464945152,446976311296
53.047,464994304,446976311296
53.152,464994304,446976311296
53.257,464994304,446976311296
53.362,464994304,446976311296
53.467,464994304,446976311296
53.572,464994304,446976311296
53.675,464994304,446976311296
53.780,464994304,446976311296
53.885,464994304,446976311296
53.988,464994304,446976311296
54.089,464994304,446976311296
54.191,464994304,446976311296
54.292,464994304,446976311296
54.397,464994304,446976311296
54.503,464994304,446976311296
54.608,464994304,446976311296
54.710,464994304,446976311296
54.812,464994304,446976311296
54.916,464994304,446976311296
55.020,464994304,446976311296
55.120,465027072,446976311296
55.225,465027072,446976311296
55.327,465027072,446976311296
55.432,465027072,446976311296
55.535,465027072,446976311296
55.640,465092608,446976311296
55.745,465092608,446976311296
55.850,465092608,446976311296
55.955,465092608,446976311296
56.060,465092608,446976311296
56.165,465092608,446976311296
56.270,465092608,446976311296
56.376,465092608,446976311296
56.479,465092608,446976311296
56.584,465092608,446976311296
56.690,465092608,446976311296
56.794,465092608,446976311296
56.899,465092608,446976311296
57.001,465092608,446976311296
57.106,465092608,446976311296
57.211,465092608,446976311296
57.316,465092608,446976311296
57.422,465092608,446976311296
57.527,465092608,446976311296
57.632,465092608,446976311296
57.734,465125376,446976311296
57.837,465125376,446976311296
57.939,465125376,446976311296
58.044,465125376,446976311296
58.148,465125376,446976311296
58.253,465158144,446976311296
58.355,465158144,446976311296
58.457,465190912,446976311296
58.562,465190912,446976311296
58.668,465190912,446976311296
58.773,465190912,446976311296
58.878,465190912,446976311296
58.983,465190912,446976311296
59.088,465190912,446976311296
59.189,465190912,446976311296
59.294,465190912,446976311296
59.399,465190912,446976311296
59.504,465190912,446976311296
59.605,465190912,446976311296
59.705,465190912,446976311296
59.809,465190912,446976311296
59.910,465190912,446976311296
60.015,465190912,446976311296
60.120,465190912,446976311296
60.225,465190912,446976311296
60.330,465223680,446976311296
60.436,465223680,446976311296
60.540,465240064,446976344064
60.642,465240064,446976344064
60.746,465240064,446976344064
60.851,465289216,446976344064
60.953,465289216,446976344064
61.059,465289216,446976344064
61.161,465289216,446976344064
61.266,465289216,446976344064
61.371,465289216,446976344064
61.472,465289216,446976344064
61.576,465289216,446976344064
61.681,465289216,446976344064
61.785,465289216,446976344064
61.888,465289216,446976344064
61.992,465289216,446976344064
62.098,465289216,446976344064
62.203,465289216,446976344064
62.308,465289216,446976344064
62.409,465289216,446976344064
62.514,465289216,446976344064
62.619,465289216,446976344064
62.724,465289216,446976344064
62.826,465289216,446976344064
62.932,465305600,446976344064
63.037,465305600,446976344064
63.142,465305600,446976344064
63.242,465305600,446976344064
63.347,465305600,446976344064
63.448,465338368,446976344064
63.553,465338368,446976344064
63.658,465338368,446976344064
63.763,465338368,446976344064
63.868,465338368,446976344064
63.974,465338368,446976344064
64.079,465338368,446976344064
64.181,465338368,446976344064
64.287,465338368,446976344064
64.391,465338368,446976344064
64.493,465338368,446976344064
64.594,465338368,446976344064
64.699,465338368,446976344064
64.804,465338368,446976344064
64.909,465338368,446976344064
65.010,465338368,446976344064
65.110,465338368,446976344064
65.214,465338368,446976344064
65.319,465338368,446976344064
65.424,465354752,446976344064
65.526,465354752,446976344064
65.631,465354752,446976344064
65.733,465354752,446976344064
65.838,465354752,446976344064
65.940,465354752,446976344064
66.046,465371136,446976344064
66.151,465371136,446976344064
66.254,465371136,446976344064
66.355,465371136,446976344064
66.460,465371136,446976344064
66.561,465371136,446976344064
66.666,465371136,446976344064
66.771,465371136,446976344064
66.876,465371136,446976344064
66.979,465371136,446976344064
67.084,465371136,446976344064
67.188,465371136,446976344064
67.294,465371136,446976344064
67.399,465371136,446976344064
67.504,465371136,446976344064
67.609,465371136,446976344064
67.714,465371136,446976917504
67.817,465371136,446976917504
67.918,465371136,446976917504
68.019,465371136,446976917504
68.124,465387520,446976917504
68.229,465387520,446976917504
68.334,465387520,446976917504
68.438,465387520,446976917504
68.543,465387520,446976917504
68.644,465403904,446976917504
68.749,465420288,446976917504
68.854,465420288,446976917504
68.959,465420288,446976917504
69.065,465420288,446976917504
69.166,465420288,446976917504
69.268,465420288,446976917504
69.369,465420288,446976917504
69.474,465420288,446976917504
69.579,465420288,446976917504
69.680,465420288,446976917504
69.786,465420288,446976917504
69.891,465420288,446976917504
69.996,465420288,446976917504
70.100,465420288,446976917504
70.204,465420288,446976917504
70.309,465420288,446976917504
70.414,465420288,446976917504
70.519,465420288,446976917504
70.624,465420288,446976917504
70.729,465469440,446976917504
70.830,465469440,446976917504
70.935,465469440,446976917504
71.040,465469440,446976917504
71.145,465469440,446976917504
71.251,465485824,446976917504
71.352,465485824,446976917504
71.457,465485824,446976917504
71.559,466288640,446979080192
71.664,466485248,446979670016
71.769,466485248,446979670016
71.874,466599936,446980014080
71.979,466616320,446980014080
72.084,466616320,446980014080
72.189,466616320,446980014080
72.290,466616320,446980014080
72.393,466616320,446980014080
72.494,466616320,446980014080
72.599,466616320,446980014080
72.704,466616320,446980014080
72.809,466616320,446980014080
72.914,466616320,446980014080
73.018,466616320,446980014080
73.124,466616320,446980014080
73.229,466616320,446980014080
73.330,466616320,446980014080
73.435,466649088,446980014080
73.540,466649088,446980014080
73.645,466665472,446980014080
73.746,466665472,446980014080
73.851,466665472,446980014080
73.956,543932416,446980014080
74.059,544555008,446980194304
74.161,548372480,446980308992
74.265,549814272,446980308992
74.370,549814272,446980308992
74.476,553271296,446980440064
74.577,553271296,446980440064
74.682,553271296,446980440064
74.784,553320448,446980440064
74.887,553353216,446980440064
74.990,553451520,446980440064
75.095,553451520,446980440064
75.200,553500672,446980440064
75.304,553500672,446980440064
75.409,553500672,446980440064
75.514,553500672,446980440064
75.618,553500672,446980440064
75.723,553533440,446980440064
75.828,553533440,446980440064
75.933,553549824,446980440064
76.038,553549824,446980440064
76.143,553549824,446980440064
76.244,553549824,446980440064
76.348,553582592,446980440064
76.452,553582592,446980440064
76.557,553615360,446980440064
76.662,553664512,446980505600
76.764,553664512,446980505600
76.868,553664512,446980505600
76.969,553664512,446980505600
77.074,553697280,446980505600
77.179,553746432,446980505600
77.280,553746432,446980505600
77.382,553746432,446980505600
77.485,553746432,446980505600
77.591,553746432,446980505600
77.696,553746432,446980505600
77.801,553762816,446980505600
77.906,553811968,446980505600
78.011,553811968,446980505600
78.116,553811968,446980505600
78.220,553811968,446980505600
78.321,553811968,446980505600
78.426,553844736,446980505600
78.528,553844736,446980505600
78.633,553861120,446980505600
78.738,553861120,446980505600
78.843,553861120,446980505600
78.947,553861120,446980505600
79.050,553893888,446980505600
79.155,553893888,446980505600
79.260,578125824,446981603328
79.360,585383936,446981603328
79.465,585383936,446981603328
79.568,585383936,446981603328
79.673,585482240,446981603328
79.778,887291904,447196921856
